,Yorum,Etiket
2156,10 saatte elime ulaştı teşekkürler hepsiburada,1
2157,Hızlı kargo orj ürün teşekkürler,1
2158,Orjinal zamanında geldi👏👏👏,1
2159,Sonuna kadar hakediyor fiyatını,1
2160,Orijinal Ürün,1
2161,Hızlı kargolama,1
2162,Apple sorgulaması yapıldı 👍,1
2163,Gayet güzel bir ürün. Hepsi express ile çok hızlı teslim edildi.,1
2164,HARİKA DÜŞÜNMEDEN ALIN,1
2165,Tam istediğim gibi,1
2166,çok hızlı geldi çok beğendim sorunsuz orjinal ürün,1
2167,Müthiş bir ürün. Kesinlikle tavsiye ederim. Saklama kabı aynı zamanda şarj cihazı olduğu için ürün her zaman kullanıma hazır. İyi düşünülmüş.,1
2168,MÜKEMMEL BİR ÜRÜN,1
2169,"çok memnunum, hasarsız geldi ve orijinal.",1
2170,"1 Haziran 2020 20:43te verdiğim sipariş HepsiJet seçeneğiyle yaklaşık 12 saat içinde,2 Haziran 2020 09:50de tarafıma teslim edildi,ürün ile birlikte kargo hızını da tebrik etmek gerekir...",1
2171,Hızlı kargo güzel paketleme ve tabiki güzel ürün. Hiç şüphesiz alabilirsiniz. İyi ki almışım,1
2172,"Kargonun gecikmesi dışında alışveriş güzeldi. Fiyat piyasaya oranla çok uygun, ürün orijinal, hemen apple'dan garantisini başlattım.",1
2173,ürün zaten hepimizin bildiği gibi efsane ama ben hepsiburada ekibine ayrıca teşekkür etmek istiyorum. Siparişi dün verdim 2 gün kargo süresi varken ertesi gün teslim aldım kargomu. Bütün siparişlerimde en hızlı kargoya sahipler. Çok teşekkür ediyorum.,1
2174,"Ozellikle online toplantilarimda cok ise yariyor, tavsiye ederim, cok kullanisli.",1
2175,Gerçekten mükemmel ses kalitesi telefonla konuşurken kesinlikle bir sıkıntı yok iyiki almışım,1
2176,Gayet başarılı bir ürn orjinal 2. Nesil kablolu şarjlı olan modeli.Ambalajlı kutuda geldi 0 ürün,1
2177,Cok düsünerek almıstım orjinalliği konusunda. Elime ulasınca keske daha önceden alsaydım dedim. Ayrıca siparis verdim ertesi gün elimdeydi. Appledan seri numarasından doğrulattım tamamen orijinal. Hic düsünmeden alın derim,1
2178,Şahsen ben iyi ki aldım diyorum 1-2 ay boyunca araştırıp en uygun fiyatlı burası buldum ve aldım. Her yerde hemen hemen bu fiyatlarda zaten daha ucuzu aynı kaliteyi verir mi bilmem ama bu oldukça kaliteli ve mükemmel rahatlık veriyor tavsiye ediyorum.,1
2179,"İçinde bulunduğumuz süreç yüzünden kargo işlemi normalden biraz daha geç oldu fakat anlayışla karşılanabilecek bir durum. Ürün gayet güzel herhangi bir sıkıntısı yok, kesinlikle tavsiye ediyorum.",1
2180,Sipariş verdikten 1 saat sonra kargoya verildi.Sonraki günün akşam üstüne doğru geldi.Üründen bahsetmeye gerek yok zaten kalite akıyor.Telefonun bluetoothunu açtığım gibi bağlandı.Aplle sitesine girip garantiyi başlatmayı unutmayın.,1
2181,Apple kalitesi harika her zamanki gibi kargo inanılmaz hızlı ve özenliydi .Satıcı hepsiburada olunca gözüm kapalı güvenerek alıyorum harikasınız👏,1
2182,"Orjinal ürün, kargolamada Hepsiburada tarafından çok güzel bir şekilde yapıldı. Karantina döneminde Hepsiburada ekibine çok teşekkürler, ürünler sağlıklı bir şekilde tarafımıza ulaştırıldı...",1
2183,"Altı aydır kullanıyorum ve asla hiç bir sıkıntı yaşamadım, defalarca düşürdüm ancak kutusuna çizilmekten başka bir şey olmadı. Kesinlikle bütçeniz varsa düşünmeden alın. Kablo olmadan müzik dinleyebilmek gerçekten çok rahat bir şey...",1
2184,"Hepsiburada aracılığıyla apple garantisiyle süper kalite! Pazar günü sipariş verdim, pazartesi elime geçti, bu zor zamanlarda bu kadar hızlı teslimat için çok teşekkür ederim, doğum günü hediyem tam zamanında geldi, harikasın hepsiburada. :)",1
2185,2 gün kadar kısa bir sürede geldi 1 aydır kullanıyorum gayet güzel ve orjinal ürün aldıktan sonr apple sitesinden garantisini başlattım kullanıyorum teşekkürler..,1
2186,Apple kalitesi tartışılmaz. Hepsijet ile 1 günde elime ulaşması da süper.,1
2187,Gece 2230 da satın aldım. 12 saatte Arefe günü Sakarya'da teslim aldım. Teşekkürler...,1
2188,Hızlı kargo özelliğiyle aldım pazar akşam aldım pazartesi sabah 11 de geldi. Ürün çok iyi gayet memnun kullanıyorum. Herkese tavsiye ederim.,1
2189,Harika andoride kullanımı bile güzel hepsiburada kalite kokuyor herkese tavsiye ederim cok memnun kaldım hızlı kargo hemen geldi saolsunlar,1
2190,Çok güzel begendim,1
2191,Kargo hızlı olabilirdi. Sorunsuz elime ulaştı teşekkürler,1
2192,Süper hiç sıkıntsız,1
2193,Orjinal ürün...,1
2194,Üründen Memnun Kaldım Ağırlığı Yok Fakat Şarjı Çabuk Bitiyor,1
2195,Süperrrr...,1
2196,"Ürünü uzun zamandır kullanıyorum. Orijinal, Airpods 2. Nesil. Sorun yaşamadım. Kargo çok hızlı ve paketleme güzeldi. Kesinlikle tavsiye ederim.",1
2197,Almak isteyene tavsiye ederim hem fiyatı uygun hem 2 yıl apple garantili hem kulaklıkta çok iyi aklımda soru işareti kalarak almıstım acaba garantisi varmı diye ama varmış bence alın çok güzel,1
2198,"Siparis verdikten 48 saat sonra elimdeydi. gayet guzel paketlenmis ve orijinal bir urun, gelir gelmez seri numarasini girerek apple.com.tr den garantisini de baslattim. sarji gayet uzun gidiyor. kesinlikle dusunmeden alinir.",1
2199,"Apple destekten garanti sorgulamasını yapabilirsiniz arkadaşlar. Apple farkını yine ortaya koyuyor . Gayet başarılı bir ürün . Spor yaparken , koşarken asla kulaktan düşmüyor . Teşekkürler Hepsi Burada",1
2200,ÇOK GÜZEL ÜRÜN KESİNLİKLE TAVSİYE EDİYORUM AMA KILIFDA ALINMALI ÇİZİLME VE YERE DÜŞMEYE KARŞI KORUR DİĞER TÜRLÜ KAYIP YADA KIRILIRSA TEKLİ HALDE BAYA PAHALI SATILAN ÜRÜNDÜR.,1
2201,Öncelikle   bende yorumlara bakarak aldım  gerçekten ses seviyesi çok yüksek tizleri çok güzel  bu paraya değer kulakta çok şık duruyo ses kalitesi benim için en önemli şeydi fazlasıyla yetti,1
2202,"Eşime hediye olarak aldım. Yeni kullanmaya başladı ama ilk izlenimleri oldukça iyi. Şarj süresi, ses kalitesi, çekim gücü, dizaynı gayet güzel. Verilen paranın karşılığını alıyorsunuz diyebilirim.",1
2203,"Piyasaya göre uygun fiyatlı ve son derece iyi bir alışveriş oldu, alır almaz Apple'ın resmi sitesinden garanti durumunu sorguladım, her şey sorunsuz.",1
2204,Çok tereddüt ederek aldım elektronik eşyayı internetten almaya genelde karşı biriyim ancak herhangi bir sorunla karşılaşmadım gayet memnun bi şekilde kullanıyorum,1
2205,"Çok hızlı teslimat için hepsiburada’ya teşekkür ederim. Ürünün kullanımı çok kolay. Kapağını açıyorsunuz ve kullanmaya başlıyorsunuz. Benim kulağıma oturdu, düşme yapmıyor.",1
2206,Harika andoride kullanımı bile güzel hepsiburada kalite kokuyor herkese tavsiye ederim cok memnun kaldım hızlı kargo hemen geldi saolsunlar,1
2207,"Ürün orijinal, seri numarasıyla teyit edebiliyorsunuz. Ayrıca 1 saatlik kardiyo antrenmanında dahi kayıp düşme gibi bir sorun yaşamadım. Hafif ve çok kullanışlı.",1
2208,AirPods 1 den 2 ye geçtim ve yine pişman olmadım. Google’da AirPods verimli kullanma rehberi yazarsanız daha verimli hale gelecektir.,1
2209,"Tamamen gürültü engelleyen kulak içi kulaklıklar bende baş ağrısı yaptığı için bu modeli tercih ettim. Dışardaki sesleri kesmiyor ama benim için sorunde değil. Eğer dışarıdan ses gelmesin, gürültü engellensin diyorsanız pro modeli alın",1
2210,Ürün bugün elime ulasti. 1 gun once kadar siparis etmistim. Cok memnun kaldim.. Paketlemesi sahane. Urunun kendisi de tahmin ettihimden daha kaliteli ve guzel geldi. Inanilmaz mutlu oldum. Ihtiyaci olan gozu kapali alabilir. Urun 10 numara bea yildiz. Fiyat arastirmasi daha siparisi vermeden once yapmistim. Fiyat diger yerlere gore cok uygun. Hepsiburada'ya sonsuz tesekkurler.,1
2211,"Tek kelimeyle mükkemmel. Derisi sert, sapları çok açık rengi sırıtırmı acaba diye tereddüt etmiştim ama hiç öyle düşündüğüm gibi çıkmadı.  Hepsiburada’ya ve pierre cardi ne teşekkürler. Kalite, güzellik, fiyat çok memnun kaldım.",1
2212,Çantayı çok beğendim kullanıyorum özenli paketleme ve hızlı gönderim içinde teşekkürler,1
2213,Çok güzel şekilde paketlenmiş. Çantanın kalitesi zaten tartışılmaz. Anneler için boyutu gayet ideal.,1
2214,Süper bir çanta. Ebatı büyük anneler için ideal.Paketleme ve korgolamada çok iyi teşekkür ederim,1
2215,Ürün gayet güzel. Hızlı teslim edildi.,1
2216,"Güzel, beğendim",1
2217,Ebati rengi her bakimdan şık bir çanta..cok beğendik.,1
2218,rengi ve ebatı çok güzel gönül rahatlığıyla alınır.,1
2219,Görseldeki gibi problem yok,1
2220,Çok beğendim çok güzel,1
2221,bu çantayı çok beğenerek aldım severekte kullanacağım yalnız çantanın aksesuarı olan şalın rengini beğenmedim görseldeki ile birebir olsaydı daha memnun olurdum çantanın boyutu küçük minik çanta severler için ideal ☺️,1
2222,Dış görünüm olarak her şey beklediğim gibi. Güzel yani. Kaliteli bir ürün. Güzel kombinler yapılabilecek bir enerjisi var :) Daha kullanmadığım için kullanışlı mı bilemiyorum ama tatmin eder sanırım diye düşünüyorum.,1
2223,"Çantadan anlamam, hediye olarak aldım.Gösterdiğim herkes beğendi.",1
2224,Biraz küçük geldi bana ama güzel urun sadece ürünleri gönderirken içine gazete falan olsa koruma amaçlı daha iyi olur kırılıyor çünkü gelirken,1
2225,"Ablam için aldım gayet şık ve kullanışlı. Bahsedildiği kadar küçük değil. Cüzdan, telefon ve birkaç parça önemli eşya sığabiliyor.",1
2226,Bekledigimden küçük geldi almak isteyen dikkat etsin,1
2227,Ürün çok güzel,1
2228,Gayet güzel çanta yalnız içi bir bölmeli olduğundan tek  yıldım kırdım gerçi açıklamalara yazmışsınız benim suçum ama çok beğendim,1
2229,Annem için aldım. Beğendi. Buyuk değil ama çok da küçük sayılmaz.,1
2230,Maalesef çok küçük.ayakkabi ile kombin olsun diye aldım ama ayakkabı bile yanında büyük kaldı.aciklamalarda ölçüleri yazsaydi yanimazdim.kalite olarak ta orta.,1
2231,Anne çantası için ideal,1
2232,"Çanta çok küçük, el çantasından hallice. Hediye aldım ama ben bile tatmin olmadım.",1
2233,Keşke  ölçüleri yazılı  olsaydı.,1
2234,"Günlük kullanım için ideal, sevdim.",1
2235,Hoş,1
2236,göründüğü gibi geldi fakat baya küçük içine telefon ve cüzdan alır ancak. Bunu göz önünde bulundurarak siparis verin,1
2237,Çanta fena değil ama askısı ile çanta arasında yok farkı var. Takılmayanlar alabilir ben iade ettim.,1
2238,Çok küçük bir çanta kesinlikle memnun kalmadım çocuk çantası gibi,1
2239,Küçük bir çanta baya küçük memnun değilim,1
2240,"Ev kullanımı için harika ötesi, ben çok memnun kaldım.",1
2241,"çok hafif çok güzel, dün sipariş vermiştim bugun geldi, bozuk değildi, umarım kısa sürede bozulmaz ama bozulacağını düşünmüyorum kaliteli duruyor.",1
2242,"I bought this mouse for my home computer and it's perfect. On the work i have everest sm-300 usb and it costs same, but on everest sm-300 usb i have problem with wheel. Actually logitech and everest it's two different brands.",1
2243,çok iyi bir ürün ben daha yeni değerlendiriyorum 2 ay oldu alalı 4 kere zemine düştü hiç bir eşy olmadı ama elim büyük olduğundna küçük geldi biraz bana,1
2244,Daha once de satin almistim memnun kaldigim icin yine ayni modelden satin aldim.  Kargosu da cok hizli bir sekilde yapildi. Teşekkür ediyorum,1
2245,Kalitesine göre oldukça makul bir fiyatı. Bu fiyatlara alınabilecek en iyi mouse diyebilirim. Tavsiye ederim.,1
2246,Hepsijet kargoyle cok hizli ve guvenilir bir teslimat yapildi.Urun gayet sağlam ufak olmasina rağmen gayet yeterli.hepsiburadaya teşekkurler,1
2247,Çok kullanışlı açma kapam düğmesi olması uzun süre pil kullanımı sağlıyor,1
2248,ürünü yorumlara bakarak aldım şimdilik hersey anlatıldığı gibi. sonuç olarak memnunum. teşekkürler hepsiburada,1
2249,ürünü yorumlara bakarak aldım şimdilik hersey anlatıldığı gibi. teşekkürler hepsiburada,1
2250,Logitech zaten beğendiğim bir marka. Kargo ve paketleme de gayet güzeldi.,1
2251,"1 tane denedim, ondan çok memnun oldum ve o neden daha fazla iki tane aldım",1
2252,2 hafta önce başka bir tane almıştım bozuldu Logitech mouse haricinde almamak lazım,1
2253,Hızlı ve sorunsuz. Tabi ki oyuncu faresi değil ama ofis ve ev kullanımı için hiçbir eksiği yok. Harika.,1
2254,Oldukça hafif ve kullanışlı bir ürün. Ben memnun kaldım şimdilik. Güzel paketleme zamanında teslim edildi.,1
2255,harika F/P ürünü küçük ama ele oturuyor ilginç bir şekilde teşekkürler hepsiburada,1
2256,tam bir fiyat performans ürünü. Çok kibar ergonomik ve logitech kalitesi bir arada.,1
2257,Logitech her zaman alınır..,1
2258,Ürün gayet güzel hafif ve kullanışlı tavsiye ederim memnun kalacaksınız.,1
2259,Kablosuz mouse için ideal ürün. Gündelik işleri rahatlıkla halleder. İdare etsin ama uzun süre kullanayım dersiniz alın gitsin.,1
2260,"Biraz daha ucuz olsun, yeterli.",1
2261,Her anlamda 1 numara Kalite,1
2262,TAM F/P ÜRÜNÜ ÇOK BİŞE BEKEMEYİN,1
2263,Ben güzel alırsanız pişman olmazsınız,1
2264,Logitech her zaman alınır..,1
2265,"Yoruma gerek bile yok, logitech.",1
2266,Ürün güzel. Tavsiye ederim,1
2267,Tabi ki tartışmasız Logitech kalitesi.,1
2268,"Harika bir mouse, ergonomik ve hafif",1
2269,mouse şık ve zarif. logitech kalitesi.,1
2270,Çok hızlı gönderi  ve çok kullanışlı harikulade bir ürün,1
2271,mause kaliteli güzel his veriyor ele tam oturuyor,1
2272,güzel ve kullanışlı,1
2273,memnun kaldım ihtiyacımı gördü.,1
2274,Fiyat performans 👍🏻,1
2275,Ürün güzel paketlenmiş gayet güzel,1
2276,Mause en kalitelisi bence,1
2277,Ömürlğk mause arayanlara,1
2278,Kalite kalitedir...,1
2279,Logitech kalitesi ve çok uygun fiyatlı.,1
2280,Kargo hızlı ve güvenli kalite zaten tartışılmaz Logitech,1
2281,Bu fiyata en iyisi,1
2282,Harika bir alışveriş oldu teşekkürler,1
2283,"Çok memnunum, tavsiye ediyorum 🙏",1
2284,Gayet güzel aldığım gün kargoladı sağolsun,1
2285,teşekkürler fiyat kalite performansı çok güzel,1
2286,İyi.,1
2287,daha önce de aynı mouse kullanmıştım. çok rahat ve hafif.,1
2288,Çok kullanışlı,1
2289,Süper,1
2290,"Elim büyük olduğundan ötürü biraz avuç içimde kayboluyor ama büyük bir sorun değil. Pil konusu aşırı iyi dandik markalar gibi haftada bir pil değişimine gerek kalmıyor. Bu 2. defa aynı mouseyi alışım yaklaşık bir yıl oldu ve hala ilk takılı olan pil ile çalışıyor. Yılda bir defa falan değişim yeterli oluyor. Sürekli olarak ofiste ve evde kullanıyorum, yüzeyler üzerinde okuma kalitesi iyi. Kesinlikle tavsiye ederim.",1
2291,mouse orta büyüklükte ben serçe tutuşuyla tutuyorum. çok keyifli olmuyor. tepkimesi malzeme kalitesi ise iyi. günlük kullanım için tercih edilebilir ama oyun vb izin bir süre sonra rahatsız ediyor. avuçlamayamıyorsunuz çünkü. tık sesi ise çok yüksek değil. optimum ayarlanmış.,1
2292,Ürün fiyatına göre gayet güzel.Özellikle tepki süresi diğer kullandığım mouselardan çok iyi.Kısacası logitech kalitesi diyebiliriz.,1
2293,Wireless mouse fiyatları uçmuş son aldığımdan beri. Ucuz diye başka bir marka aldım fakat onu kullanamadım kalitesi çok kötü. Size de önerim böyle bir ürün alıp rahat edin.,1
2294,ürün çok iyi evimde de işimde de logitech kullanıyorum gayet menunum. Bu üründe gayet hoşuma gidiyordu o yüzden sipariş veridm ve fazlasıyla memnun bırakan uzun ömürlü bir mouse.,1
2295,Yıllardır kullanıyorum memnunum,1
2296,çok başarılı bir ürün. fiyatı performans ürünü.,1
2297,Bu fiyata daha iyisi olamazdı,1
2298,Ürün çok güzel kargo kusursuz teslim etti teşekkür ederim,1
2299,"Mouse tekerinin hissi pek hoşuma gitmedi, onun dışında 4/4'lük ürün",1
2300,"Mouse tekerinin hissi pek hoşuma gitmedi, onun dışında 4/4'lük ürün",1
2301,Baya begendim. Cok memnun kaldik,1
2302,Ürün küçük el için uygundur daha çok bayanlar ve çoçuklar için alırken dikkat edilmesi gerekiyor,1
2303,Bu fiyata cok iyi performans..pahali ürünleri almaya gerek yok.. işimizi görür,1
2304,Öyle bii mouse bu fiyata çok güzel bence,1
2305,"güzel ürün , almak isteyenlere tavsiye ederim.",1
2306,Logitech kalitesi. İçinden GP pil çıktı. Gayet hafif ve rahat.,1
2307,"tam bir fiyat performans ürünü, bir yıldır kullanıyorum hiçbir sorunla karşılaşmadım",1
2308,Güzel.,1
2309,Uzun yıllar gönül rahatlığı ile kullanabileceğiniz bir markadır.Tavsiyem logitech marka sessiz mouse kullanmanız.Her ikisini de kullandım. En çok beğendiğim sessiz olandı. Bütçenize göre karar verirsiniz.,1
2310,1.93 boyunda ki bir insanın eline göre çok ufak bir mause. ancak seri ve naif.,1
2311,Piyasaya göre fiyatı çok uygundu. Güzel sağlam çıktı,1
